source,frame,sub,field,index,expected
TAME,1,0,excitation_u_q0,2,
TAME,1,0,excitation_u_q0,3,
TAME,1,0,excitation_u_q0,4,
TAME,1,0,excitation_u_q0,5,
TAME,1,0,excitation_u_q0,6,
TAME,1,0,excitation_u_q0,7,
TAME,1,0,excitation_u_q0,8,
TAME,1,0,excitation_u_q0,9,
TAME,1,0,excitation_u_q0,10,
TAME,1,0,excitation_u_q0,11,
TAME,1,0,excitation_u_q0,12,
TAME,1,0,excitation_u_q0,13,
TAME,1,0,excitation_u_q0,14,
TAME,1,0,excitation_u_q0,15,
TAME,1,0,excitation_u_q0,16,
TAME,1,0,excitation_u_q0,17,
TAME,1,0,excitation_u_q0,18,
TAME,1,0,excitation_u_q0,19,
TAME,1,0,excitation_u_q0,20,
TAME,1,0,excitation_u_q0,21,
TAME,1,0,excitation_u_q0,22,
TAME,1,0,excitation_u_q0,23,
TAME,1,0,excitation_u_q0,24,
TAME,1,0,excitation_u_q0,25,
TAME,1,0,excitation_u_q0,26,
TAME,1,0,excitation_u_q0,27,
TAME,1,0,excitation_u_q0,28,
TAME,1,0,excitation_u_q0,29,
TAME,1,0,excitation_u_q0,30,
TAME,1,0,excitation_u_q0,31,
TAME,1,0,excitation_u_q0,32,
TAME,1,0,excitation_u_q0,33,
TAME,1,0,excitation_u_q0,34,
TAME,1,0,excitation_u_q0,35,
TAME,1,0,excitation_u_q0,36,
TAME,1,0,excitation_u_q0,37,
TAME,1,0,excitation_u_q0,38,
TAME,1,0,excitation_u_q0,39,
TAME,1,1,excitation_u_q0,0,
TAME,1,1,excitation_u_q0,1,
TAME,1,1,excitation_u_q0,2,
TAME,1,1,excitation_u_q0,3,
TAME,1,1,excitation_u_q0,4,
TAME,1,1,excitation_u_q0,5,
TAME,1,1,excitation_u_q0,6,
TAME,1,1,excitation_u_q0,7,
TAME,1,1,excitation_u_q0,8,
TAME,1,1,excitation_u_q0,9,
TAME,1,1,excitation_u_q0,10,
TAME,1,1,excitation_u_q0,11,
TAME,1,1,excitation_u_q0,12,
TAME,1,1,excitation_u_q0,13,
TAME,1,1,excitation_u_q0,14,
TAME,1,1,excitation_u_q0,15,
TAME,1,1,excitation_u_q0,16,
TAME,1,1,excitation_u_q0,17,
TAME,1,1,excitation_u_q0,18,
TAME,1,1,excitation_u_q0,19,
TAME,1,1,excitation_u_q0,20,
TAME,1,1,excitation_u_q0,21,
TAME,1,1,excitation_u_q0,22,
TAME,1,1,excitation_u_q0,23,
TAME,1,1,excitation_u_q0,24,
TAME,1,1,excitation_u_q0,25,
TAME,1,1,excitation_u_q0,26,
TAME,1,1,excitation_u_q0,27,
TAME,1,1,excitation_u_q0,28,
TAME,1,1,excitation_u_q0,29,
TAME,1,1,excitation_u_q0,30,
TAME,1,1,excitation_u_q0,31,
TAME,1,1,excitation_u_q0,32,
TAME,1,1,excitation_u_q0,33,
TAME,1,1,excitation_u_q0,34,
TAME,1,1,excitation_u_q0,35,
TAME,1,1,excitation_u_q0,36,
TAME,1,1,excitation_u_q0,37,
TAME,1,1,excitation_u_q0,38,
TAME,1,1,excitation_u_q0,39,
TAME,2,0,excitation_u_q0,0,
TAME,2,0,excitation_u_q0,1,
TAME,2,0,excitation_u_q0,2,
TAME,2,0,excitation_u_q0,3,
TAME,2,0,excitation_u_q0,4,
TAME,2,0,excitation_u_q0,5,
TAME,2,0,excitation_u_q0,6,
TAME,2,0,excitation_u_q0,7,
TAME,2,0,excitation_u_q0,8,
TAME,2,0,excitation_u_q0,9,
TAME,2,0,excitation_u_q0,10,
TAME,2,0,excitation_u_q0,11,
TAME,2,0,excitation_u_q0,12,
TAME,2,0,excitation_u_q0,13,
TAME,2,0,excitation_u_q0,14,
TAME,2,0,excitation_u_q0,15,
TAME,2,0,excitation_u_q0,16,
TAME,2,0,excitation_u_q0,17,
TAME,2,0,excitation_u_q0,18,
TAME,2,0,excitation_u_q0,19,
TAME,2,0,excitation_u_q0,20,
TAME,2,0,excitation_u_q0,21,
TAME,2,0,excitation_u_q0,22,
TAME,2,0,excitation_u_q0,23,
TAME,2,0,excitation_u_q0,24,
TAME,2,0,excitation_u_q0,25,
TAME,2,0,excitation_u_q0,26,
TAME,2,0,excitation_u_q0,27,
TAME,2,0,excitation_u_q0,28,
TAME,2,0,excitation_u_q0,29,
TAME,2,0,excitation_u_q0,30,
TAME,2,0,excitation_u_q0,31,
TAME,2,0,excitation_u_q0,32,
TAME,2,0,excitation_u_q0,33,
TAME,2,0,excitation_u_q0,34,
TAME,2,0,excitation_u_q0,35,
TAME,2,0,excitation_u_q0,36,
TAME,2,0,excitation_u_q0,37,
TAME,2,0,excitation_u_q0,38,
TAME,2,0,excitation_u_q0,39,
TAME,2,1,excitation_u_q0,0,
TAME,2,1,excitation_u_q0,1,
TAME,2,1,excitation_u_q0,2,
TAME,2,1,excitation_u_q0,3,
TAME,2,1,excitation_u_q0,4,
TAME,2,1,excitation_u_q0,5,
TAME,2,1,excitation_u_q0,6,
TAME,2,1,excitation_u_q0,7,
TAME,2,1,excitation_u_q0,8,
TAME,2,1,excitation_u_q0,9,
TAME,2,1,excitation_u_q0,10,
TAME,2,1,excitation_u_q0,11,
TAME,2,1,excitation_u_q0,12,
TAME,2,1,excitation_u_q0,13,
TAME,2,1,excitation_u_q0,14,
TAME,2,1,excitation_u_q0,15,
TAME,2,1,excitation_u_q0,16,
TAME,2,1,excitation_u_q0,17,
TAME,2,1,excitation_u_q0,18,
TAME,2,1,excitation_u_q0,19,
TAME,2,1,excitation_u_q0,20,
TAME,2,1,excitation_u_q0,21,
TAME,2,1,excitation_u_q0,22,
TAME,2,1,excitation_u_q0,23,
TAME,2,1,excitation_u_q0,24,
TAME,2,1,excitation_u_q0,25,
TAME,2,1,excitation_u_q0,26,
TAME,2,1,excitation_u_q0,27,
TAME,2,1,excitation_u_q0,28,
TAME,2,1,excitation_u_q0,29,
TAME,2,1,excitation_u_q0,30,
TAME,2,1,excitation_u_q0,31,
TAME,2,1,excitation_u_q0,32,
TAME,2,1,excitation_u_q0,33,
TAME,2,1,excitation_u_q0,34,
TAME,2,1,excitation_u_q0,35,
TAME,2,1,excitation_u_q0,36,
TAME,2,1,excitation_u_q0,37,
TAME,2,1,excitation_u_q0,38,
TAME,2,1,excitation_u_q0,39,
TAME,3,0,excitation_u_q0,0,
TAME,3,0,excitation_u_q0,1,
TAME,3,0,excitation_u_q0,2,
TAME,3,0,excitation_u_q0,3,
TAME,3,0,excitation_u_q0,4,
TAME,3,0,excitation_u_q0,5,
TAME,3,0,excitation_u_q0,6,
TAME,3,0,excitation_u_q0,7,
TAME,3,0,excitation_u_q0,8,
TAME,3,0,excitation_u_q0,9,
TAME,3,0,excitation_u_q0,10,
TAME,3,0,excitation_u_q0,11,
TAME,3,0,excitation_u_q0,12,
TAME,3,0,excitation_u_q0,13,
TAME,3,0,excitation_u_q0,14,
TAME,3,0,excitation_u_q0,15,
TAME,3,0,excitation_u_q0,16,
TAME,3,0,excitation_u_q0,17,
TAME,3,0,excitation_u_q0,18,
TAME,3,0,excitation_u_q0,19,
TAME,3,0,excitation_u_q0,20,
TAME,3,0,excitation_u_q0,21,
TAME,3,0,excitation_u_q0,22,
TAME,3,0,excitation_u_q0,23,
TAME,3,0,excitation_u_q0,24,
TAME,3,0,excitation_u_q0,25,
TAME,3,0,excitation_u_q0,26,
TAME,3,0,excitation_u_q0,27,
TAME,3,0,excitation_u_q0,28,
TAME,3,0,excitation_u_q0,29,
TAME,3,0,excitation_u_q0,30,
TAME,3,0,excitation_u_q0,31,
TAME,3,0,excitation_u_q0,32,
TAME,3,0,excitation_u_q0,33,
TAME,3,0,excitation_u_q0,34,
TAME,3,0,excitation_u_q0,35,
TAME,3,0,excitation_u_q0,36,
TAME,3,0,excitation_u_q0,37,
TAME,3,0,excitation_u_q0,38,
TAME,3,0,excitation_u_q0,39,
TAME,3,1,excitation_u_q0,0,
TAME,3,1,excitation_u_q0,1,
TAME,3,1,excitation_u_q0,2,
TAME,3,1,excitation_u_q0,3,
TAME,3,1,excitation_u_q0,4,
TAME,3,1,excitation_u_q0,5,
TAME,3,1,excitation_u_q0,6,
TAME,3,1,excitation_u_q0,7,
TAME,3,1,excitation_u_q0,8,
TAME,3,1,excitation_u_q0,9,
TAME,3,1,excitation_u_q0,10,
TAME,3,1,excitation_u_q0,11,
TAME,3,1,excitation_u_q0,12,
TAME,3,1,excitation_u_q0,13,
TAME,3,1,excitation_u_q0,14,
TAME,3,1,excitation_u_q0,15,
TAME,3,1,excitation_u_q0,16,
TAME,3,1,excitation_u_q0,17,
TAME,3,1,excitation_u_q0,18,
TAME,3,1,excitation_u_q0,19,
TAME,3,1,excitation_u_q0,20,
TAME,3,1,excitation_u_q0,21,
TAME,3,1,excitation_u_q0,22,
TAME,3,1,excitation_u_q0,23,
TAME,3,1,excitation_u_q0,24,
TAME,3,1,excitation_u_q0,25,
TAME,3,1,excitation_u_q0,26,
TAME,3,1,excitation_u_q0,27,
TAME,3,1,excitation_u_q0,28,
TAME,3,1,excitation_u_q0,29,
TAME,3,1,excitation_u_q0,30,
TAME,3,1,excitation_u_q0,31,
TAME,3,1,excitation_u_q0,32,
TAME,3,1,excitation_u_q0,33,
TAME,3,1,excitation_u_q0,34,
TAME,3,1,excitation_u_q0,35,
TAME,3,1,excitation_u_q0,36,
TAME,3,1,excitation_u_q0,37,
TAME,3,1,excitation_u_q0,38,
TAME,3,1,excitation_u_q0,39,
TAME,4,0,excitation_u_q0,0,
TAME,4,0,excitation_u_q0,1,
TAME,4,0,excitation_u_q0,2,
TAME,4,0,excitation_u_q0,3,
TAME,4,0,excitation_u_q0,4,
TAME,4,0,excitation_u_q0,5,
TAME,4,0,excitation_u_q0,6,
TAME,4,0,excitation_u_q0,7,
TAME,4,0,excitation_u_q0,8,
TAME,4,0,excitation_u_q0,9,
TAME,4,0,excitation_u_q0,10,
TAME,4,0,excitation_u_q0,11,
TAME,4,0,excitation_u_q0,12,
TAME,4,0,excitation_u_q0,13,
TAME,4,0,excitation_u_q0,14,
TAME,4,0,excitation_u_q0,15,
TAME,4,0,excitation_u_q0,16,
TAME,4,0,excitation_u_q0,17,
TAME,4,0,excitation_u_q0,18,
TAME,4,0,excitation_u_q0,19,
TAME,4,0,excitation_u_q0,20,
TAME,4,0,excitation_u_q0,21,
TAME,4,0,excitation_u_q0,22,
TAME,4,0,excitation_u_q0,23,
TAME,4,0,excitation_u_q0,24,
TAME,4,0,excitation_u_q0,25,
TAME,4,0,excitation_u_q0,26,
TAME,4,0,excitation_u_q0,27,
TAME,4,0,excitation_u_q0,28,
TAME,4,0,excitation_u_q0,29,
TAME,4,0,excitation_u_q0,30,
TAME,4,0,excitation_u_q0,31,
TAME,4,0,excitation_u_q0,32,
TAME,4,0,excitation_u_q0,33,
TAME,4,0,excitation_u_q0,34,
TAME,4,0,excitation_u_q0,35,
TAME,4,0,excitation_u_q0,36,
TAME,4,0,excitation_u_q0,37,
TAME,4,0,excitation_u_q0,38,
TAME,4,0,excitation_u_q0,39,
TAME,4,1,excitation_u_q0,0,
TAME,4,1,excitation_u_q0,1,
TAME,4,1,excitation_u_q0,2,
TAME,4,1,excitation_u_q0,3,
TAME,4,1,excitation_u_q0,4,
TAME,4,1,excitation_u_q0,5,
TAME,4,1,excitation_u_q0,6,
TAME,4,1,excitation_u_q0,7,
TAME,4,1,excitation_u_q0,8,
TAME,4,1,excitation_u_q0,9,
TAME,4,1,excitation_u_q0,10,
TAME,4,1,excitation_u_q0,11,
TAME,4,1,excitation_u_q0,12,
TAME,4,1,excitation_u_q0,13,
TAME,4,1,excitation_u_q0,14,
TAME,4,1,excitation_u_q0,15,
TAME,4,1,excitation_u_q0,16,
TAME,4,1,excitation_u_q0,17,
TAME,4,1,excitation_u_q0,18,
TAME,4,1,excitation_u_q0,19,
TAME,4,1,excitation_u_q0,20,
TAME,4,1,excitation_u_q0,21,
TAME,4,1,excitation_u_q0,22,
TAME,4,1,excitation_u_q0,23,
TAME,4,1,excitation_u_q0,24,
TAME,4,1,excitation_u_q0,25,
TAME,4,1,excitation_u_q0,26,
TAME,4,1,excitation_u_q0,27,
TAME,4,1,excitation_u_q0,28,
TAME,4,1,excitation_u_q0,29,
TAME,4,1,excitation_u_q0,30,
TAME,4,1,excitation_u_q0,31,
TAME,4,1,excitation_u_q0,32,
TAME,4,1,excitation_u_q0,33,
TAME,4,1,excitation_u_q0,34,
TAME,4,1,excitation_u_q0,35,
TAME,4,1,excitation_u_q0,36,
TAME,4,1,excitation_u_q0,37,
TAME,4,1,excitation_u_q0,38,
TAME,4,1,excitation_u_q0,39,
TAME,5,0,excitation_u_q0,0,
TAME,5,0,excitation_u_q0,1,
TAME,5,0,excitation_u_q0,2,
TAME,5,0,excitation_u_q0,3,
TAME,5,0,excitation_u_q0,4,
TAME,5,0,excitation_u_q0,5,
TAME,5,0,excitation_u_q0,6,
TAME,5,0,excitation_u_q0,7,
TAME,5,0,excitation_u_q0,8,
TAME,5,0,excitation_u_q0,9,
TAME,5,0,excitation_u_q0,10,
TAME,5,0,excitation_u_q0,11,
TAME,5,0,excitation_u_q0,12,
TAME,5,0,excitation_u_q0,13,
TAME,5,0,excitation_u_q0,14,
TAME,5,0,excitation_u_q0,15,
TAME,5,0,excitation_u_q0,16,
TAME,5,0,excitation_u_q0,17,
TAME,5,0,excitation_u_q0,18,
TAME,5,0,excitation_u_q0,19,
TAME,5,0,excitation_u_q0,20,
TAME,5,0,excitation_u_q0,21,
TAME,5,0,excitation_u_q0,22,
TAME,5,0,excitation_u_q0,23,
TAME,5,0,excitation_u_q0,24,
TAME,5,0,excitation_u_q0,25,
TAME,5,0,excitation_u_q0,26,
TAME,5,0,excitation_u_q0,27,
TAME,5,0,excitation_u_q0,28,
TAME,5,0,excitation_u_q0,29,
TAME,5,0,excitation_u_q0,30,
TAME,5,0,excitation_u_q0,31,
TAME,5,0,excitation_u_q0,32,
TAME,5,0,excitation_u_q0,33,
TAME,5,0,excitation_u_q0,34,
TAME,5,0,excitation_u_q0,35,
TAME,5,0,excitation_u_q0,36,
TAME,5,0,excitation_u_q0,37,
TAME,5,0,excitation_u_q0,38,
TAME,5,0,excitation_u_q0,39,
TAME,5,1,excitation_u_q0,0,
TAME,5,1,excitation_u_q0,1,
TAME,5,1,excitation_u_q0,2,
TAME,5,1,excitation_u_q0,3,
TAME,5,1,excitation_u_q0,4,
TAME,5,1,excitation_u_q0,5,
TAME,5,1,excitation_u_q0,6,
TAME,5,1,excitation_u_q0,7,
TAME,5,1,excitation_u_q0,8,
TAME,5,1,excitation_u_q0,9,
TAME,5,1,excitation_u_q0,10,
TAME,5,1,excitation_u_q0,11,
TAME,5,1,excitation_u_q0,12,
TAME,5,1,excitation_u_q0,13,
TAME,5,1,excitation_u_q0,14,
TAME,5,1,excitation_u_q0,15,
TAME,5,1,excitation_u_q0,16,
TAME,5,1,excitation_u_q0,17,
TAME,5,1,excitation_u_q0,18,
TAME,5,1,excitation_u_q0,19,
TAME,5,1,excitation_u_q0,20,
TAME,5,1,excitation_u_q0,21,
TAME,5,1,excitation_u_q0,22,
TAME,5,1,excitation_u_q0,23,
TAME,5,1,excitation_u_q0,24,
TAME,5,1,excitation_u_q0,25,
TAME,5,1,excitation_u_q0,26,
TAME,5,1,excitation_u_q0,27,
TAME,5,1,excitation_u_q0,28,
TAME,5,1,excitation_u_q0,29,
TAME,5,1,excitation_u_q0,30,
TAME,5,1,excitation_u_q0,31,
TAME,5,1,excitation_u_q0,32,
TAME,5,1,excitation_u_q0,33,
TAME,5,1,excitation_u_q0,34,
TAME,5,1,excitation_u_q0,35,
TAME,5,1,excitation_u_q0,36,
TAME,5,1,excitation_u_q0,37,
TAME,5,1,excitation_u_q0,38,
TAME,5,1,excitation_u_q0,39,
TAME,6,0,excitation_u_q0,0,
TAME,6,0,excitation_u_q0,1,
TAME,6,0,excitation_u_q0,2,
TAME,6,0,excitation_u_q0,3,
TAME,6,0,excitation_u_q0,4,
TAME,6,0,excitation_u_q0,5,
TAME,6,0,excitation_u_q0,6,
TAME,6,0,excitation_u_q0,7,
TAME,6,0,excitation_u_q0,8,
TAME,6,0,excitation_u_q0,9,
TAME,6,0,excitation_u_q0,10,
TAME,6,0,excitation_u_q0,11,
TAME,6,0,excitation_u_q0,12,
TAME,6,0,excitation_u_q0,13,
TAME,6,0,excitation_u_q0,14,
TAME,6,0,excitation_u_q0,15,
TAME,6,0,excitation_u_q0,16,
TAME,6,0,excitation_u_q0,17,
TAME,6,0,excitation_u_q0,18,
TAME,6,0,excitation_u_q0,19,
TAME,6,0,excitation_u_q0,20,
TAME,6,0,excitation_u_q0,21,
TAME,6,0,excitation_u_q0,22,
TAME,6,0,excitation_u_q0,23,
TAME,6,0,excitation_u_q0,24,
TAME,6,0,excitation_u_q0,25,
TAME,6,0,excitation_u_q0,26,
TAME,6,0,excitation_u_q0,27,
TAME,6,0,excitation_u_q0,28,
TAME,6,0,excitation_u_q0,29,
TAME,6,0,excitation_u_q0,30,
TAME,6,0,excitation_u_q0,31,
TAME,6,0,excitation_u_q0,32,
TAME,6,0,excitation_u_q0,33,
TAME,6,0,excitation_u_q0,34,
TAME,6,0,excitation_u_q0,35,
TAME,6,0,excitation_u_q0,36,
TAME,6,0,excitation_u_q0,37,
TAME,6,0,excitation_u_q0,38,
TAME,6,0,excitation_u_q0,39,
TAME,6,1,excitation_u_q0,0,
TAME,6,1,excitation_u_q0,1,
TAME,6,1,excitation_u_q0,2,
TAME,6,1,excitation_u_q0,3,
TAME,6,1,excitation_u_q0,4,
TAME,6,1,excitation_u_q0,5,
TAME,6,1,excitation_u_q0,6,
TAME,6,1,excitation_u_q0,7,
TAME,6,1,excitation_u_q0,8,
TAME,6,1,excitation_u_q0,9,
TAME,6,1,excitation_u_q0,10,
TAME,6,1,excitation_u_q0,11,
TAME,6,1,excitation_u_q0,12,
TAME,6,1,excitation_u_q0,13,
TAME,6,1,excitation_u_q0,14,
TAME,6,1,excitation_u_q0,15,
TAME,6,1,excitation_u_q0,16,
TAME,6,1,excitation_u_q0,17,
TAME,6,1,excitation_u_q0,18,
TAME,6,1,excitation_u_q0,19,
TAME,6,1,excitation_u_q0,20,
TAME,6,1,excitation_u_q0,21,
TAME,6,1,excitation_u_q0,22,
TAME,6,1,excitation_u_q0,23,
TAME,6,1,excitation_u_q0,24,
TAME,6,1,excitation_u_q0,25,
TAME,6,1,excitation_u_q0,26,
TAME,6,1,excitation_u_q0,27,
TAME,6,1,excitation_u_q0,28,
TAME,6,1,excitation_u_q0,29,
TAME,6,1,excitation_u_q0,30,
TAME,6,1,excitation_u_q0,31,
TAME,6,1,excitation_u_q0,32,
TAME,6,1,excitation_u_q0,33,
TAME,6,1,excitation_u_q0,34,
TAME,6,1,excitation_u_q0,35,
TAME,6,1,excitation_u_q0,36,
TAME,6,1,excitation_u_q0,37,
TAME,6,1,excitation_u_q0,38,
TAME,6,1,excitation_u_q0,39,
TAME,7,0,excitation_u_q0,0,
TAME,7,0,excitation_u_q0,1,
TAME,7,0,excitation_u_q0,2,
TAME,7,0,excitation_u_q0,3,
TAME,7,0,excitation_u_q0,4,
TAME,7,0,excitation_u_q0,5,
TAME,7,0,excitation_u_q0,6,
TAME,7,0,excitation_u_q0,7,
TAME,7,0,excitation_u_q0,8,
TAME,7,0,excitation_u_q0,9,
TAME,7,0,excitation_u_q0,10,
TAME,7,0,excitation_u_q0,11,
TAME,7,0,excitation_u_q0,12,
TAME,7,0,excitation_u_q0,13,
TAME,7,0,excitation_u_q0,14,
TAME,7,0,excitation_u_q0,15,
TAME,7,0,excitation_u_q0,16,
TAME,7,0,excitation_u_q0,17,
TAME,7,0,excitation_u_q0,18,
TAME,7,0,excitation_u_q0,19,
TAME,7,0,excitation_u_q0,20,
TAME,7,0,excitation_u_q0,21,
TAME,7,0,excitation_u_q0,22,
TAME,7,0,excitation_u_q0,23,
TAME,7,0,excitation_u_q0,24,
TAME,7,0,excitation_u_q0,25,
TAME,7,0,excitation_u_q0,26,
TAME,7,0,excitation_u_q0,27,
TAME,7,0,excitation_u_q0,28,
TAME,7,0,excitation_u_q0,29,
TAME,7,0,excitation_u_q0,30,
TAME,7,0,excitation_u_q0,31,
TAME,7,0,excitation_u_q0,32,
TAME,7,0,excitation_u_q0,33,
TAME,7,0,excitation_u_q0,34,
TAME,7,0,excitation_u_q0,35,
TAME,7,0,excitation_u_q0,36,
TAME,7,0,excitation_u_q0,37,
TAME,7,0,excitation_u_q0,38,
TAME,7,0,excitation_u_q0,39,
TAME,7,1,excitation_u_q0,0,
TAME,7,1,excitation_u_q0,1,
TAME,7,1,excitation_u_q0,2,
TAME,7,1,excitation_u_q0,3,
TAME,7,1,excitation_u_q0,4,
TAME,7,1,excitation_u_q0,5,
TAME,7,1,excitation_u_q0,6,
TAME,7,1,excitation_u_q0,7,
TAME,7,1,excitation_u_q0,8,
TAME,7,1,excitation_u_q0,9,
TAME,7,1,excitation_u_q0,10,
TAME,7,1,excitation_u_q0,11,
TAME,7,1,excitation_u_q0,12,
TAME,7,1,excitation_u_q0,13,
TAME,7,1,excitation_u_q0,14,
TAME,7,1,excitation_u_q0,15,
TAME,7,1,excitation_u_q0,16,
TAME,7,1,excitation_u_q0,17,
TAME,7,1,excitation_u_q0,18,
TAME,7,1,excitation_u_q0,19,
TAME,7,1,excitation_u_q0,20,
TAME,7,1,excitation_u_q0,21,
TAME,7,1,excitation_u_q0,22,
TAME,7,1,excitation_u_q0,23,
TAME,7,1,excitation_u_q0,24,
TAME,7,1,excitation_u_q0,25,
TAME,7,1,excitation_u_q0,26,
TAME,7,1,excitation_u_q0,27,
TAME,7,1,excitation_u_q0,28,
TAME,7,1,excitation_u_q0,29,
TAME,7,1,excitation_u_q0,30,
TAME,7,1,excitation_u_q0,31,
TAME,7,1,excitation_u_q0,32,
TAME,7,1,excitation_u_q0,33,
TAME,7,1,excitation_u_q0,34,
TAME,7,1,excitation_u_q0,35,
TAME,7,1,excitation_u_q0,36,
TAME,7,1,excitation_u_q0,37,
TAME,7,1,excitation_u_q0,38,
TAME,7,1,excitation_u_q0,39,
TAME,8,0,excitation_u_q0,0,
TAME,8,0,excitation_u_q0,1,
TAME,8,0,excitation_u_q0,2,
TAME,8,0,excitation_u_q0,3,
TAME,8,0,excitation_u_q0,4,
TAME,8,0,excitation_u_q0,5,
TAME,8,0,excitation_u_q0,6,
TAME,8,0,excitation_u_q0,7,
TAME,8,0,excitation_u_q0,8,
TAME,8,0,excitation_u_q0,9,
TAME,8,0,excitation_u_q0,10,
TAME,8,0,excitation_u_q0,11,
TAME,8,0,excitation_u_q0,12,
TAME,8,0,excitation_u_q0,13,
TAME,8,0,excitation_u_q0,14,
TAME,8,0,excitation_u_q0,15,
TAME,8,0,excitation_u_q0,16,
TAME,8,0,excitation_u_q0,17,
TAME,8,0,excitation_u_q0,18,
TAME,8,0,excitation_u_q0,19,
TAME,8,0,excitation_u_q0,20,
TAME,8,0,excitation_u_q0,21,
TAME,8,0,excitation_u_q0,22,
TAME,8,0,excitation_u_q0,23,
TAME,8,0,excitation_u_q0,24,
TAME,8,0,excitation_u_q0,25,
TAME,8,0,excitation_u_q0,26,
TAME,8,0,excitation_u_q0,27,
TAME,8,0,excitation_u_q0,28,
TAME,8,0,excitation_u_q0,29,
TAME,8,0,excitation_u_q0,30,
TAME,8,0,excitation_u_q0,31,
TAME,8,0,excitation_u_q0,32,
TAME,8,0,excitation_u_q0,33,
TAME,8,0,excitation_u_q0,34,
TAME,8,0,excitation_u_q0,35,
TAME,8,0,excitation_u_q0,36,
TAME,8,0,excitation_u_q0,37,
TAME,8,0,excitation_u_q0,38,
TAME,8,0,excitation_u_q0,39,
TAME,8,1,excitation_u_q0,0,
TAME,8,1,excitation_u_q0,1,
TAME,8,1,excitation_u_q0,2,
TAME,8,1,excitation_u_q0,3,
TAME,8,1,excitation_u_q0,4,
TAME,8,1,excitation_u_q0,5,
TAME,8,1,excitation_u_q0,6,
TAME,8,1,excitation_u_q0,7,
TAME,8,1,excitation_u_q0,8,
TAME,8,1,excitation_u_q0,9,
TAME,8,1,excitation_u_q0,10,
TAME,8,1,excitation_u_q0,11,
TAME,8,1,excitation_u_q0,12,
TAME,8,1,excitation_u_q0,13,
TAME,8,1,excitation_u_q0,14,
TAME,8,1,excitation_u_q0,15,
TAME,8,1,excitation_u_q0,16,
TAME,8,1,excitation_u_q0,17,
