source,frame,sub,field,index,expected
TAME,117,0,past_exc_pre_acb_q0,140,
TAME,117,0,past_exc_pre_acb_q0,141,
TAME,117,0,past_exc_pre_acb_q0,142,
TAME,117,0,past_exc_pre_acb_q0,143,
TAME,117,0,past_exc_pre_acb_q0,144,
TAME,117,0,past_exc_pre_acb_q0,145,
TAME,117,0,past_exc_pre_acb_q0,146,
TAME,117,0,past_exc_pre_acb_q0,147,
TAME,117,0,past_exc_pre_acb_q0,148,
TAME,117,0,past_exc_pre_acb_q0,149,
TAME,117,0,past_exc_pre_acb_q0,150,
TAME,117,0,past_exc_pre_acb_q0,151,
TAME,117,0,past_exc_pre_acb_q0,152,
